Dsr Loads, , , , , , Msr Loads, , , , , , Dsr Pos, , , Msr Pos, , , Preprocessing PID Computed, , , PID Setpoints, , , Post Processing PID Computed, , , Next Pos, , , Axis, Sign, Point, PID-P, , , Deadbands Lower (0) and Upper (1), , , , , , LWR External, , , , , ,Timestamp, Cartesian Frame
Fx, Fy, Fz, Mx, My, Mz, Fx, Fy, Fz, Mx, My, Mz, Px, Py, Pz, Px, Py, Pz, PIDx, PIDy, PIDz, Fx, Fy, Fz, PIDx, PIDy, PIDz, Px, Py, Pz, Sign, Axis, Point, PIDx-P, PIDy-P, PIDz-P, DeadFx[0], DeadFx[1], DeadFy[0], DeadFy[1], DeadFz[0], DeadFz[1], Fx, Fy, Fz, Mx, My, Mz, t[s], T(0 0), T(0 1), T(0 2), T(0 3), T(1 0), T(1 1), T(1 2), T(1 3), T(2 0), T(2 1), T(2 2), T(2 3)
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.50741,4.38016,-22.502,3.35836,-2.70559,0.409429,-0.71854,-0.000354335,0.129877,-0.718549,-0.000283865,0.128964,6.20498e-005,2.05101e-005,0.493584,5.76595,4.46562,-22.2552,-6.20498e-005,-2.05101e-005,-0.000449358,-0.718487,-0.000303971,0.129413,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.63432,-3.37793,1.68164,0.419297,0.898912,-0.692119,1439423324423,-1,0,0,-0.718487,0,1,0,-0.000303971,0,0,-1,0.129413
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.53218,4.38612,-22.4944,3.35801,-2.70696,0.411831,-0.71854,-0.000354335,0.129877,-0.718555,-0.000279219,0.128971,5.61047e-005,1.90805e-005,0.478413,5.76595,4.46562,-22.2552,-5.61047e-005,-1.90805e-005,-0.000447841,-0.718498,-0.000297905,0.129418,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.65779,-3.43428,1.59695,0.428991,0.893374,-0.707147,1439423324425,-1,0,0,-0.718498,0,1,0,-0.000297905,0,0,-1,0.129418
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.52342,4.3946,-22.4836,3.35746,-2.70562,0.409752,-0.71854,-0.000354335,0.129877,-0.71856,-0.000273517,0.128976,5.82081e-005,1.70437e-005,0.456818,5.76595,4.46562,-22.2552,-5.82081e-005,-1.70437e-005,-0.000445682,-0.718501,-0.000290169,0.129422,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.63019,-3.40895,1.62943,0.423307,0.893445,-0.696027,1439423324427,-1,0,0,-0.718501,0,1,0,-0.000290169,0,0,-1,0.129422
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.50272,4.39669,-22.4864,3.35813,-2.70453,0.406648,-0.71854,-0.000354335,0.129877,-0.718565,-0.000267439,0.128982,6.31756e-005,1.65423e-005,0.462318,5.76595,4.46562,-22.2552,-6.31756e-005,-1.65423e-005,-0.000446232,-0.718501,-0.000283589,0.129429,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.63827,-3.34571,1.64934,0.411627,0.898979,-0.676439,1439423324429,-1,0,0,-0.718501,0,1,0,-0.000283589,0,0,-1,0.129429
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.49768,4.39791,-22.4952,3.35951,-2.70501,0.405585,-0.71854,-0.000354335,0.129877,-0.718572,-0.000262547,0.128991,6.43849e-005,1.62505e-005,0.48008,5.76595,4.46562,-22.2552,-6.43849e-005,-1.62505e-005,-0.000448008,-0.718507,-0.000278404,0.129439,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.63341,-3.30881,1.67087,0.405731,0.901734,-0.668227,1439423324431,-1,0,0,-0.718507,0,1,0,-0.000278404,0,0,-1,0.129439
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.50664,4.39546,-22.509,3.36129,-2.70683,0.406582,-0.71854,-0.000354335,0.129877,-0.718579,-0.000259286,0.128999,6.22348e-005,1.68392e-005,0.507675,5.76595,4.46562,-22.2552,-6.22348e-005,-1.68392e-005,-0.000450768,-0.718516,-0.000275734,0.12945,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.65262,-3.2837,1.62634,0.402145,0.90043,-0.664544,1439423324433,-1,0,0,-0.718516,0,1,0,-0.000275734,0,0,-1,0.12945
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.53091,4.39374,-22.5126,3.36178,-2.70895,0.409473,-0.71854,-0.000354335,0.129877,-0.718586,-0.000257657,0.12901,5.64092e-005,1.72515e-005,0.514816,5.76595,4.46562,-22.2552,-5.64092e-005,-1.72515e-005,-0.000451482,-0.718529,-0.000274524,0.129461,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.63905,-3.30156,1.64745,0.40593,0.901634,-0.672659,1439423324435,-1,0,0,-0.718529,0,1,0,-0.000274524,0,0,-1,0.129461
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.52499,4.39535,-22.5098,3.36164,-2.7084,0.408277,-0.71854,-0.000354335,0.129877,-0.718592,-0.000256252,0.129019,5.78313e-005,1.68658e-005,0.509247,5.76595,4.46562,-22.2552,-5.78313e-005,-1.68658e-005,-0.000450925,-0.718534,-0.000272733,0.12947,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.63976,-3.29244,1.634,0.404462,0.901245,-0.669542,1439423324437,-1,0,0,-0.718534,0,1,0,-0.000272733,0,0,-1,0.12947
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.49908,4.39724,-22.5125,3.36223,-2.7069,0.404558,-0.71854,-0.000354335,0.129877,-0.718598,-0.000252653,0.129029,6.40479e-005,1.64114e-005,0.514606,5.76595,4.46562,-22.2552,-6.40479e-005,-1.64114e-005,-0.000451461,-0.718534,-0.000268674,0.129481,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.61772,-3.33256,1.66664,0.412113,0.902231,-0.682381,1439423324439,-1,0,0,-0.718534,0,1,0,-0.000268674,0,0,-1,0.129481
5.76595,4.46562,-22.2552,3.30423,-2.70136,0.457414,5.49581,4.39543,-22.5204,3.36318,-2.70739,0.404033,-0.71854,-0.000354335,0.129877,-0.718606,-0.000251024,0.129041,6.48326e-005,1.6845e-005,0.530373,5.76595,4.46562,-22.2552,-6.48326e-005,-1.6845e-005,-0.000453037,-0.71854,-0.000267478,0.129494,1,2,0,20,20,100,5.59592,5.76595,4.421,4.46562,-22.4685,-22.2552,-1.60097,-3.29273,1.68274,0.404323,0.902204,-0.668993,1439423324441,-1,0,0,-0.71854,0,1,0,-0.000267478,0,0,-1,0.129494
