0,1.89174,6.53953,-19.0975,2.95635,1.04234,0.69632,-0.742881,1.67841e-006,0.200686,1.57088,-3.14114,-3.14073
0,1.83171,6.3488,-19.3507,2.98825,1.06936,0.668999,-0.742887,0.000924899,0.200679,1.57088,-3.13997,-3.14119
0,1.76226,6.10768,-19.6657,3.02693,1.10249,0.636667,-0.742888,0.00196636,0.200677,1.57088,-3.13865,3.14144
0,1.66348,5.83799,-20.0037,3.06657,1.14026,0.60054,-0.742891,0.00296495,0.200649,1.57086,-3.13738,3.141
0,1.61782,5.5862,-20.326,3.10651,1.17189,0.570759,-0.742891,0.003916,0.200647,1.57087,-3.13617,3.14049
0,1.45088,5.24031,-20.8091,3.16422,1.22805,0.509147,-0.742886,0.00497255,0.200646,1.57087,-3.13481,3.14011
0,-0.606969,4.97417,-21.0369,3.18648,1.42572,0.0763831,-0.742887,0.00500218,0.201684,1.57205,-3.13477,3.14011
0,-0.462693,5.27319,-20.6878,3.14655,1.38283,0.12594,-0.742935,0.00404998,0.201725,1.57216,-3.13597,3.14054
0,-0.188311,5.59831,-20.2787,3.0983,1.32335,0.204999,-0.742923,0.00299699,0.201681,1.57209,-3.13732,3.14105
0,0.0392613,5.88857,-19.886,3.0527,1.27016,0.269889,-0.742916,0.00200806,0.201669,1.57206,-3.13858,3.14149
0,0.212161,6.13808,-19.5924,3.01704,1.22941,0.323054,-0.742912,0.00099514,0.201662,1.57204,-3.13987,-3.14119
0,0.359028,6.36499,-19.3103,2.98235,1.19198,0.368649,-0.742916,-2.01286e-005,0.201666,1.57205,-3.14116,-3.14068
0,-1.0868,6.13132,-19.5373,3.00477,1.3345,0.0545334,-0.742889,-9.45801e-006,0.202653,1.57314,-3.14116,-3.1407
0,-1.28958,5.91717,-19.7713,3.03318,1.37315,0.00110793,-0.742904,0.000921769,0.202643,1.57315,-3.13998,-3.14119
0,-1.50586,5.64698,-20.1206,3.07435,1.42189,-0.0600677,-0.742905,0.00196234,0.202635,1.57315,-3.13867,3.14143
0,-1.74678,5.34976,-20.5113,3.11977,1.47636,-0.129819,-0.742906,0.00297981,0.202631,1.57315,-3.13737,3.14096
0,-2.00473,5.0582,-20.8466,3.15824,1.52819,-0.199691,-0.742907,0.00391784,0.202637,1.57317,-3.13617,3.14047
0,-2.36906,4.67527,-21.3728,3.2187,1.60485,-0.296818,-0.742901,0.00497063,0.20263,1.57316,-3.13482,3.14009
0,-2.36444,4.90061,-21.0501,3.17771,1.57559,-0.282862,-0.741911,0.00504252,0.202677,1.57185,-3.13472,3.14008
0,-2.2995,5.16737,-20.6652,3.13024,1.53547,-0.258569,-0.740857,0.004976,0.202707,1.57044,-3.13481,3.14017
0,-2.0049,5.45044,-20.3392,3.09288,1.48119,-0.180066,-0.740894,0.0040593,0.202701,1.57047,-3.13599,3.14052
0,-1.72706,5.73699,-20.0108,3.05572,1.42872,-0.106149,-0.740907,0.00305969,0.202701,1.57048,-3.13727,3.14098
0,-1.49224,6.02628,-19.658,3.01623,1.37778,-0.0359095,-0.740913,0.00203648,0.202698,1.57048,-3.13858,3.14146
0,-1.25645,6.21799,-19.3636,2.97701,1.33192,0.0211688,-0.740923,0.00101474,0.202703,1.5705,-3.13988,-3.14117
0,-1.02299,6.48601,-19.0254,2.93909,1.28319,0.089124,-0.74092,-4.02629e-005,0.202687,1.57048,-3.14124,-3.14071
0,0.373507,6.67877,-18.8402,2.91797,1.14864,0.387137,-0.740824,2.17941e-005,0.201736,1.56925,-3.14116,-3.14073
0,0.26015,6.49868,-19.0853,2.9486,1.17938,0.352795,-0.740823,0.000986766,0.201727,1.56924,-3.13993,-3.14126
0,0.0786872,6.28908,-19.377,2.98565,1.22028,0.302056,-0.740821,0.00201327,0.20173,1.56924,-3.13862,3.14142
0,-0.158894,6.06189,-19.6455,3.01933,1.26486,0.238978,-0.740823,0.00301168,0.20175,1.56927,-3.13734,3.14097
0,-0.169947,5.8251,-20.0353,3.06724,1.29847,0.218935,-0.740839,0.00400563,0.201676,1.56922,-3.13607,3.14042
0,-0.432157,5.53339,-20.425,3.11286,1.35515,0.145637,-0.740831,0.00498746,0.201679,1.56922,-3.13481,3.14009
0,1.54553,5.73099,-20.1331,3.07819,1.16074,0.56422,-0.740936,0.00498905,0.200601,1.56813,-3.13479,3.14013
0,1.67295,6.03925,-19.8007,3.04098,1.12039,0.611504,-0.740905,0.00398093,0.200631,1.56811,-3.13609,3.14053
0,1.76246,6.26205,-19.4531,2.99752,1.08332,0.646318,-0.740906,0.00301818,0.200634,1.56811,-3.13732,3.14101
0,1.8593,6.47874,-19.2104,2.96738,1.05342,0.682538,-0.740909,0.00203545,0.20063,1.5681,-3.13857,3.14148
0,1.90682,6.71275,-18.8833,2.92849,1.02228,0.712229,-0.740907,0.000982626,0.200633,1.5681,-3.13992,-3.14118
0,2.02235,6.90863,-18.6747,2.9022,0.993486,0.748564,-0.740907,-1.76405e-005,0.200628,1.56809,-3.1412,-3.14071
0,1.8715,6.71295,-18.8638,2.92547,1.02388,0.704716,-0.741857,-2.03881e-005,0.200689,1.56947,-3.14118,-3.14068
0,1.77058,6.52835,-19.1075,2.95793,1.0539,0.671752,-0.742856,-1.77798e-005,0.200717,1.57088,-3.14115,-3.14065
