0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,5,-1
0,5,-2
0,5,-3
0,5,-4
0,5,-5
0,5,-6
0,5,-7
0,5,-8
0,5,-9
0,5,-10
0,4,-10
0,3,-10
0,2,-10
0,1,-10
0,0,-10
0,-1,-10
0,-2,-10
0,-3,-10
0,-4,-10
0,-5,-10
0,-5,-9
0,-5,-8
0,-5,-7
0,-5,-6
0,-5,-5
0,-5,-4
0,-5,-3
0,-5,-2
0,-5,-1
0,-5,0
0,-4,0
0,-3,0
0,-2,0
0,-1,0
0,0,0
