0.00000,0.00000,0.00000
0.00000,0.00000,-1.00000
0.00000,0.00000,-2.00000
0.00000,0.00000,-2.00000
0.00000,1.00000,-2.00000
0.00000,2.00000,-2.00000
0.00000,3.00000,-2.00000
0.00000,4.00000,-2.00000
0.00000,5.00000,-2.00000
0.00000,6.00000,-2.00000
0.00000,7.00000,-2.00000
0.00000,7.35420,-2.00000
1.00000,7.35420,-2.00000
2.00000,7.35420,-2.00000
2.83330,7.35420,-2.00000
2.83330,6.35420,-2.00000
2.83330,5.35420,-2.00000
2.83330,4.35420,-2.00000
2.83330,3.35420,-2.00000
2.83330,2.35420,-2.00000
2.83330,1.35420,-2.00000
2.83330,0.35420,-2.00000
2.83330,0.00000,-2.00000
3.83330,0.00000,-2.00000
4.83330,0.00000,-2.00000
5.66660,0.00000,-2.00000
5.66660,1.00000,-2.00000
5.66660,2.00000,-2.00000
5.66660,3.00000,-2.00000
5.66660,4.00000,-2.00000
5.66660,5.00000,-2.00000
5.66660,6.00000,-2.00000
5.66660,7.00000,-2.00000
5.66660,7.35420,-2.00000
5.66660,7.35420,-1.00000
5.66660,7.35420,0.00000
5.66660,7.35420,0.00000
5.66660,6.74060,0.00000
5.66660,6.74060,-1.00000
5.66660,6.74060,-2.00000
5.66660,6.74060,-3.00000
5.66660,6.74060,-3.00000
5.66660,5.74060,-3.00000
5.66660,4.74060,-3.00000
5.66660,3.74060,-3.00000
5.66660,2.74060,-3.00000
5.66660,1.74060,-3.00000
5.66660,0.74060,-3.00000
5.66660,0.61360,-3.00000
4.66660,0.61360,-3.00000
3.66660,0.61360,-3.00000
2.83330,0.61360,-3.00000
2.83330,1.61360,-3.00000
2.83330,2.61360,-3.00000
2.83330,3.61360,-3.00000
2.83330,4.61360,-3.00000
2.83330,5.61360,-3.00000
2.83330,6.61360,-3.00000
2.83330,6.74060,-3.00000
1.83330,6.74060,-3.00000
0.83330,6.74060,-3.00000
0.00000,6.74060,-3.00000
0.00000,5.74060,-3.00000
0.00000,4.74060,-3.00000
0.00000,3.74060,-3.00000
0.00000,2.74060,-3.00000
0.00000,1.74060,-3.00000
0.00000,0.74060,-3.00000
0.00000,0.61360,-3.00000
0.00000,0.61360,-2.00000
0.00000,0.61360,-1.00000
0.00000,0.61360,0.00000
0.00000,0.61360,0.00000
