Certus1
3474994788.8336	0.998105440319 -0.043346781142 0.043664477224 373.966717227955 -0.051564793129 -0.976488547505 0.209311224498 -87.919544932053 0.033564894103 -0.211166221626 -0.976873699476 -2190.800641180695 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994788.8659	0.998086913754 -0.042547792456 0.044857529468 373.980487803565 -0.051079766871 -0.976247027187 0.210553079589 -87.864482688323 0.034833461058 -0.212441585536 -0.976552713747 -2190.403565834383 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994788.9337	0.998161361989 -0.041509275865 0.044168715725 373.989057668725 -0.049908422193 -0.976362818131 0.210296925240 -87.820011529854 0.034395418675 -0.212114656232 -0.976639302806 -2190.752560373886 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994788.9670	0.998147721696 -0.040595115074 0.045311834044 373.975493881918 -0.049268559369 -0.976327630915 0.210610935539 -87.885052690312 0.035689420420 -0.212453274259 -0.976519263265 -2190.162283402412 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.0332	0.998208315664 -0.039577520299 0.044875142628 373.956569335950 -0.048199932770 -0.976264191297 0.211151593109 -87.976183418295 0.035453138364 -0.212936254965 -0.976422667855 -2190.378226231747 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.0659	0.998258062351 -0.039007904474 0.044263126180 373.957358196744 -0.047534188566 -0.976164598511 0.211762077650 -87.918651807019 0.034947701900 -0.213497213101 -0.976318389733 -2190.508961109053 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.1310	0.998270063564 -0.038334825449 0.044579382566 373.955576016442 -0.046929692989 -0.976277112409 0.211377869470 -87.880465430280 0.035418697155 -0.213104295930 -0.976387256650 -2190.297981545253 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.1633	0.998289755702 -0.038366893208 0.044108334426 373.950529147531 -0.046860985408 -0.976277572802 0.211390985830 -87.904973182578 0.034951562295 -0.213096415618 -0.976405810073 -2190.412041923488 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.1954	0.998291496679 -0.038371978312 0.044064486132 373.934906016055 -0.046830610439 -0.976436085941 0.210664339647 -87.982092355814 0.034942546896 -0.212367985708 -0.976564824813 -2190.196906071448 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.2635	0.998492638043 -0.037563504814 0.040017931969 373.916250630655 -0.045159493814 -0.976651397452 0.210030159675 -87.982108669489 0.031194100267 -0.211520757754 -0.976875579154 -2190.691292344980 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.3300	0.998742611996 -0.035124192083 0.035769905141 373.890302676032 -0.041782883184 -0.977493920446 0.206784492077 -87.989095135836 0.027701726591 -0.208019053505 -0.977732421331 -2190.115651515921 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.3628	0.998929880489 -0.033443472554 0.031947269211 373.864638367199 -0.039383562223 -0.977242175709 0.208438636156 -87.978226483004 0.024249307064 -0.209473779169 -0.977513532872 -2190.140098734261 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.4312	0.999351569770 -0.029342989852 0.020866934232 373.804856794040 -0.033168560006 -0.975736814150 0.216419768366 -87.939732493993 0.014010232862 -0.216971561406 -0.976077381623 -2190.858889010423 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.4988	0.999643425611 -0.024101609513 0.011494957687 373.740582326900 -0.026035395143 -0.975357152036 0.219090356182 -88.021926839417 0.005931258979 -0.219311509938 -0.975636859582 -2190.360423712554 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.5309	0.999755489044 -0.021445090564 0.005391680297 373.706231976784 -0.022105409128 -0.975439770077 0.219154296875 -87.960913433139 0.000559475645 -0.219219896547 -0.975675316868 -2190.512145852175 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.5995	0.999858953861 -0.015935194621 -0.005304899244 373.662640075952 -0.014415475605 -0.976336488683 0.215775936862 -87.827940517454 -0.008617798249 -0.215669029854 -0.976428493601 -2190.066806079762 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.6321	0.999832185795 -0.014144013049 -0.011642471491 373.613875491188 -0.011359644061 -0.977267912302 0.211703533441 -88.004106298333 -0.014372151347 -0.211535752249 -0.977264583819 -2190.291577345255 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.7004	0.999644858103 -0.010104805772 -0.024658681405 373.550880156741 -0.004686562346 -0.977560695111 0.210601812689 -87.970856508917 -0.026233448147 -0.210411454714 -0.977260879153 -2190.298049817886 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.7340	0.999499623123 -0.008481598022 -0.030472378846 373.555851655469 -0.001949853755 -0.978067901764 0.208277165358 -88.014993432737 -0.031570578834 -0.208113531598 -0.977595037077 -2189.936037516176 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.8007	0.998952385550 -0.006526736972 -0.045293852873 373.492037790896 0.002914126392 -0.978695072487 0.205298472856 -87.938353600283 -0.045668799754 -0.205215391221 -0.977650757651 -2190.206804756038 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.8336	0.998626301639 -0.006255435073 -0.052022871955 373.511533840114 0.004732404575 -0.978022827692 0.208444124074 -88.011813672128 -0.052183465019 -0.208403977999 -0.976649716087 -2189.676973338313 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.9023	0.997601856710 -0.007561502306 -0.068799412575 373.450368550949 0.007203970128 -0.977271916621 0.211867184336 -88.015964969212 -0.068837767992 -0.211854725383 -0.974873805695 -2189.940032625106 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994789.9347	0.996967814783 -0.009027183891 -0.077289625677 373.445904953965 0.007752764301 -0.976783388841 0.214089014033 -87.971775320693 -0.077427843390 -0.214039064741 -0.973751615060 -2189.924288277636 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.0038	0.995327909722 -0.013716519673 -0.095573056955 373.395089504123 0.007421605190 -0.976060215687 0.217373814266 -87.893396462102 -0.096266670785 -0.217067529678 -0.971398175650 -2190.256104435114 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.0363	0.994527986155 -0.016594660608 -0.103144083660 373.460112605166 0.006292193249 -0.975996267210 0.217696335971 -87.891479962646 -0.104280837448 -0.217154101114 -0.970551185312 -2189.823099427404 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.0708	0.993507011115 -0.020309403076 -0.111943499191 373.447121939240 0.004682470356 -0.975804853795 0.218593142118 -87.916837625701 -0.113674506095 -0.217697991393 -0.969373865548 -2189.877515567324 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.1403	0.991146883153 -0.029218664407 -0.129514963096 373.415839290476 0.000085190962 -0.975343951689 0.220690209676 -87.864527219243 -0.132769909083 -0.218747446967 -0.966706628553 -2190.207659755805 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.1731	0.989886841387 -0.034223499220 -0.137669144509 373.428643377950 -0.003016792097 -0.975322157490 0.220765912390 -87.878970051572 -0.141827149073 -0.218117952515 -0.965561814995 -2190.194636282414 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.2427	0.987040742395 -0.045291780758 -0.153945534030 373.376704328852 -0.010756667137 -0.975859010226 0.218136393737 -87.850131868210 -0.160108922187 -0.213653567151 -0.963699790536 -2190.698498117776 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.2755	0.985728432618 -0.051132299833 -0.160389977999 373.476081545879 -0.015483153037 -0.976254430706 0.216073039732 -87.893285478773 -0.167629738116 -0.210505996211 -0.963113439040 -2190.323665419220 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.3098	0.984129461708 -0.058163659354 -0.167649012310 373.475194511260 -0.020506405823 -0.975703891393 0.218131619995 -87.822184354046 -0.176263126939 -0.211231875085 -0.961411673026 -2190.433754783145 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.3778	0.980845242599 -0.072953978807 -0.180610982630 373.591110159737 -0.032485336189 -0.975494593907 0.217612040548 -87.831281833120 -0.192060701350 -0.207576526213 -0.959179166143 -2190.266283317646 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.4113	0.978966848249 -0.080918957963 -0.187285963891 373.573389804458 -0.039215648286 -0.975497083826 0.216489196903 -87.689288788888 -0.200214991841 -0.204591206283 -0.958152595025 -2190.562971933016 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.4777	0.975104377116 -0.099218494736 -0.198310725960 373.648262778306 -0.055454572425 -0.975007263889 0.215140943942 -87.616219220809 -0.214700358932 -0.198787639619 -0.956235969941 -2190.707992684716 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.5432	0.970671730723 -0.120463949896 -0.208050061165 373.668499519607 -0.075243418221 -0.974151822766 0.212994493394 -87.497182653056 -0.228330504291 -0.191093335774 -0.954645755154 -2191.179110531028 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.5757	0.968144846211 -0.132278615607 -0.212598035285 373.646265649693 -0.086596576035 -0.973556456100 0.211397397820 -87.537628056244 -0.234939544933 -0.186253039275 -0.953998540663 -2191.500706239628 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.6432	0.962952609518 -0.157344258831 -0.219009260160 373.813709423262 -0.110933843343 -0.971365054988 0.210103813267 -87.482617341438 -0.245796570815 -0.178024476298 -0.952833317855 -2191.559282721762 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.7081	0.957346073379 -0.184089135125 -0.222709869818 373.928663696671 -0.138157003998 -0.968592199874 0.206740882723 -87.626548682183 -0.253773793036 -0.167153643907 -0.952711142633 -2191.760202838419 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.7410	0.954321614174 -0.197765985960 -0.223961763518 373.841344089655 -0.152751114196 -0.967159572408 0.203148858258 -87.792847197583 -0.256782697690 -0.159658937415 -0.953190259009 -2192.283580121542 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.8063	0.949687671980 -0.223244844643 -0.219670355372 374.069412886022 -0.181538421771 -0.963905528575 0.194756086948 -87.710077962886 -0.255219762381 -0.145078845193 -0.955936714206 -2192.323303426545 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.8386	0.947563860587 -0.236181603311 -0.215269552810 374.159809441327 -0.195971595628 -0.961559501350 0.192349835119 -87.719633801829 -0.252423976311 -0.140077034594 -0.957423918942 -2192.464741850211 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.8724	0.945409048541 -0.248874549402 -0.210388187876 374.106696394813 -0.210420264076 -0.959155513288 0.189060873255 -87.689374389020 -0.248847429973 -0.134469922249 -0.959162549627 -2193.103008695108 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.9396	0.942448697337 -0.272691998156 -0.193467121311 374.378597264662 -0.239461659611 -0.954332452349 0.178627220684 -87.729834015054 -0.233342166064 -0.122019033493 -0.964708654985 -2193.160800650237 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994790.9727	0.941101945646 -0.284548610369 -0.182645055333 374.487259349321 -0.253665116313 -0.951320695005 0.175051261126 -87.707199640059 -0.223564614076 -0.118410403229 -0.967469813348 -2193.338497249307 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.0383	0.939050454823 -0.305670890962 -0.157319896117 374.805172558968 -0.280857866025 -0.946033356755 0.161677911288 -87.714910341911 -0.198250100601 -0.107639185823 -0.974223128081 -2193.361744621732 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.0724	0.938169265922 -0.315511114421 -0.142447060889 374.920399919716 -0.293498304745 -0.943145184077 0.155999701488 -87.858771864549 -0.183567899129 -0.104546154542 -0.977431802214 -2193.375204203381 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.1368	0.937093536875 -0.331870370488 -0.108248604326 375.189117098233 -0.315344595480 -0.937799270157 0.145225049472 -88.087386184295 -0.149711353105 -0.101953842910 -0.983459162684 -2193.130376986341 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.1690	0.936798644670 -0.337920043498 -0.090655080097 375.357801855946 -0.324204131129 -0.935842202031 0.138170381255 -88.030393011162 -0.131529391027 -0.100047074417 -0.986250780581 -2193.130314397959 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.2357	0.936238362198 -0.346997803492 -0.055229100306 375.509338371515 -0.337971837642 -0.932340350953 0.128516562923 -88.130843016283 -0.096087283809 -0.101656255865 -0.990168288491 -2193.637838178064 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.3017	0.936500196196 -0.350170449807 -0.018655792859 375.751251299259 -0.345940454310 -0.931274326051 0.114251178159 -88.225488230614 -0.057381047369 -0.100542457304 -0.993276713551 -2193.196352302862 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.3338	0.936792747201 -0.349884458360 -0.000463237788 375.839880920826 -0.347802444426 -0.931360889595 0.107704934817 -88.258403469548 -0.038115724340 -0.100736086539 -0.994182796284 -2193.210964613449 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.4019	0.937339241405 -0.346682295857 0.034735173262 375.956395739179 -0.348417641677 -0.932513417253 0.094994071456 -88.337190037643 -0.000541747668 -0.101144018027 -0.994871647061 -2193.668994371681 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.4340	0.937440326339 -0.344160675643 0.052526792156 375.982478443169 -0.347645763644 -0.933462723910 0.088259651543 -88.470419815057 0.018656301177 -0.100998873316 -0.994711601428 -2193.621906333863 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.5025	0.937628577673 -0.336343765205 0.087894948312 376.105680604484 -0.343148728942 -0.935952381944 0.079006889310 -88.478742965553 0.055692011606 -0.104240157044 -0.992991636170 -2193.487450842273 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.5712	0.938214417193 -0.323949256054 0.121698754607 376.213488959237 -0.334704772124 -0.938805537621 0.081344194939 -88.469618445962 0.087900073312 -0.117051450376 -0.989228252264 -2193.886887257341 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.6053	0.938473093240 -0.316607727841 0.137941291625 376.213402505315 -0.329316239887 -0.940710929475 0.081325034967 -88.537212885403 0.104014746120 -0.121747664606 -0.987095962281 -2193.867008088702 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.6729	0.939271227708 -0.298118345671 0.169985331056 376.251104089881 -0.315616980547 -0.944907825611 0.086805084472 -88.437284008866 0.134742281375 -0.135183775189 -0.981615945539 -2193.485649023791 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.7061	0.939561108335 -0.288788038788 0.183919526853 376.221423581769 -0.308040434561 -0.947486712711 0.085907042265 -88.432587179022 0.149452381648 -0.137369566820 -0.979180058892 -2193.153459426541 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.7723	0.940327065178 -0.268719871203 0.208745398309 376.240866961693 -0.291988587663 -0.952224835507 0.089501549257 -88.435894761903 0.174721707779 -0.145112003175 -0.973865920631 -2193.300992375167 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.8049	0.940681184210 -0.258368411046 0.219919698635 376.219652573236 -0.283326894498 -0.954771863881 0.090202875761 -88.404102479130 0.186667566888 -0.147161313243 -0.971338647104 -2193.209779933400 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.8696	0.941163628405 -0.237309135010 0.240614627584 376.166345574235 -0.265743083891 -0.959538182719 0.093097203329 -88.535409041538 0.208786105694 -0.151561374843 -0.966145699015 -2193.311905532066 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.9018	0.941354769502 -0.226061206867 0.250494568177 376.143271587105 -0.256381692279 -0.961851553957 0.095446403886 -88.534629010498 0.219361860406 -0.154071148826 -0.963401502645 -2193.284395774932 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994791.9691	0.941325886748 -0.202133014453 0.270273601016 375.850262679828 -0.236546120054 -0.966341077060 0.101147693366 -88.620214564923 0.240731194542 -0.159145113824 -0.957455651569 -2192.398108084890 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.0353	0.941832522265 -0.176076598653 0.286266539106 375.722852362434 -0.213483616381 -0.971293013880 0.104950591826 -88.428932399896 0.259569346306 -0.159959096630 -0.952384818161 -2192.062599525054 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.0674	0.942750836708 -0.161737378843 0.291653699054 375.819502093578 -0.201029967928 -0.973387011944 0.110021256922 -88.507508628558 0.266097372933 -0.162353765786 -0.950175480032 -2192.806791170156 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.1359	0.943670174611 -0.130142123728 0.304219705444 375.457272966877 -0.173110678972 -0.977721058416 0.118719100211 -88.568241476742 0.281991656569 -0.164695353792 -0.945175193319 -2192.039849384979 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.2002	0.945545622960 -0.093792218245 0.311683324381 375.206312554744 -0.141244365522 -0.980959633526 0.133297511610 -88.366395832236 0.293246490360 -0.170062392050 -0.940789710138 -2191.668242114004 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.2323	0.946742227833 -0.074790403695 0.313186126055 375.100374671182 -0.124401461070 -0.982086197788 0.141530832676 -88.279824788842 0.296990623626 -0.172954027503 -0.939086510311 -2191.619973258621 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.2989	0.948774591194 -0.035763815342 0.313923118960 374.701159423670 -0.090631207578 -0.982624881303 0.161970141869 -88.307079334522 0.302675997261 -0.182124386495 -0.935530837827 -2191.092558215653 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.3317	0.950246827652 -0.017030637852 0.311032030361 374.708703906945 -0.073887761403 -0.982330835718 0.171949783111 -88.267843855726 0.302607939835 -0.186376196364 -0.934715116053 -2191.481971594575 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.4001	0.951767532473 0.016528174384 0.306374580508 374.240651803023 -0.042141799221 -0.982042223301 0.183894372975 -88.346669616466 0.303912212470 -0.187935869660 -0.933979376650 -2190.694476461946 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.4322	0.952828223903 0.032394720267 0.301776337429 374.129287658026 -0.026505426787 -0.981607631354 0.189060626306 -88.336548598186 0.302350521885 -0.188141011391 -0.934444820066 -2190.713796619704 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.5009	0.954488925983 0.064108670600 0.291274730333 373.766246529977 0.004243409511 -0.979444867507 0.201667411820 -88.466545422527 0.298216169334 -0.191253313353 -0.935141318988 -2190.216607933954 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.5332	0.955704651211 0.079989032436 0.283249667860 373.733969965492 0.019950079758 -0.977754320566 0.208802497429 -88.501678518017 0.293650496289 -0.193902664512 -0.936040139484 -2190.463225078739 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.5676	0.956847690081 0.095676192099 0.274387616797 373.654058016270 0.036184131798 -0.976123213880 0.214182585498 -88.437419357323 0.288328296551 -0.195011634499 -0.937463202381 -2190.593052348564 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.6366	0.958580424911 0.126026035418 0.255423192710 373.402832219922 0.066931930898 -0.971341188615 0.228071067711 -88.793166480295 0.276845960064 -0.201528493512 -0.939543815210 -2190.431270042037 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.6705	0.959363280774 0.139711027527 0.245158977582 373.299690287011 0.081186328938 -0.968751354714 0.234370631123 -89.353013714445 0.270242253349 -0.204943020195 -0.940727103350 -2190.116126827237 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.7377	0.961064223484 0.164217017130 0.222234852406 373.317474496377 0.107922188687 -0.963444671471 0.245208413808 -90.427046892563 0.254378378656 -0.211676962134 -0.943654864966 -2190.267506572113 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.8040	0.961827665188 0.187651996955 0.199184011701 373.070640493374 0.134242023488 -0.957810213405 0.254123344515 -90.596976012551 0.238467233825 -0.217683998348 -0.946439145035 -2189.642094387948 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.8367	0.962325481296 0.199306917259 0.184949779079 373.046593731000 0.147573567940 -0.954161599371 0.260379884650 -90.382015297975 0.228367489135 -0.223276499027 -0.947626453244 -2189.938491866214 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.9018	0.962334888145 0.218827287399 0.161326319455 372.843131893272 0.169856279673 -0.947275999559 0.271692887127 -90.650827051038 0.212274368013 -0.234057255707 -0.948765932006 -2189.254269497400 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994792.9341	0.962140239787 0.227337132027 0.150346225044 372.726833059809 0.179974939826 -0.944177093065 0.275932306856 -90.817566705346 0.204683120990 -0.238427023078 -0.949345761379 -2188.697390596331 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.0031	0.961970382842 0.243311329772 0.124147409719 372.725242954177 0.200556430138 -0.937698700001 0.283722164005 -91.102403230426 0.185445681711 -0.248033757424 -0.950836029141 -2188.725502286393 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.0355	0.961638849282 0.251336110460 0.109913070791 372.727257110768 0.210944156688 -0.933666621337 0.289429098329 -91.329020583150 0.175366149274 -0.255140745039 -0.950867979222 -2188.597745805142 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.0700	0.961199784224 0.258818045467 0.095436859483 372.745522168411 0.221028890259 -0.929606949770 0.294918884798 -91.595378463033 0.165049097175 -0.262381665290 -0.950744264901 -2188.610984720219 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.1388	0.959631145696 0.273043992032 0.067491055900 372.685630439535 0.241345341121 -0.922605243642 0.300918578230 -91.647654597187 0.144431611949 -0.272482188080 -0.951258622378 -2188.513822713185 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.1726	0.958777304575 0.278801256021 0.054917573441 372.662325755280 0.250257730803 -0.920018353632 0.301558115715 -91.756114543898 0.134599956928 -0.275383530047 -0.951864886932 -2188.250769822665 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.2395	0.957334452595 0.287830005458 0.025780493270 372.672587577345 0.266547827870 -0.913956872279 0.305998514819 -91.952548415911 0.111637813185 -0.286071186196 -0.951682864769 -2188.113910026480 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.3055	0.956051866371 0.293111599942 -0.007100618790 372.704659944886 0.280323617026 -0.906707093485 0.315120479120 -92.191722943284 0.085927286385 -0.303261993337 -0.949025112867 -2187.906877811242 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.3380	0.955366882494 0.294419189143 -0.024319969122 372.711036954853 0.286328311670 -0.902547827252 0.321595269646 -92.269394661929 0.072733883232 -0.314204965885 -0.946564853374 -2187.447512612142 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.4059	0.954367812183 0.292616608547 -0.059645615689 372.762889893910 0.295620755520 -0.897404186995 0.327527241721 -92.370743247913 0.042313685424 -0.330213939085 -0.942957213483 -2187.807689142678 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.4383	0.954036645781 0.289789615921 -0.076394090164 372.774120187000 0.298444982751 -0.895476162616 0.330231788988 -92.408162778767 0.027288656589 -0.337852661217 -0.940803331483 -2187.881005539950 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.5074	0.953651876058 0.280930407026 -0.107824884413 372.791371323250 0.300900062883 -0.893496777788 0.333350656576 -92.408011680877 -0.002692851154 -0.350344993529 -0.936616855529 -2188.010864471488 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.5418	0.953507652071 0.274822594796 -0.123675781102 372.821495390081 0.300835319580 -0.892385669616 0.336371709806 -92.447579777560 -0.017923948629 -0.357939042373 -0.933572907710 -2188.084117781884 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.6114	0.953437767657 0.260791762948 -0.151473032528 372.876500609077 0.297896661975 -0.892723218199 0.338087022040 -92.469828705142 -0.047053182561 -0.367468246337 -0.928845027949 -2187.918694844308 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
3474994793.6441	0.953600602225 0.253263400209 -0.162799083386 372.847160683212 0.294753601175 -0.895544792929 0.333346424089 -92.404148444844 -0.061369422608 -0.365864966857 -0.928642353113 -2188.194715420403 0.000000000000 0.000000000000 0.000000000000 1.000000000000 |	
