3474994787.171000,0.07825633,0.65771171,-1.52995080,0.04923466,-0.00499785,0.00471223
3474994787.187000,0.09081445,0.63541114,-1.52126348,0.04913726,-0.00505649,0.00459309
3474994787.218000,0.11179308,0.63780512,-1.50402218,0.04876994,-0.00528730,0.00455928
3474994787.234000,0.12437316,0.64362106,-1.46005876,0.04917794,-0.00499793,0.00445726
3474994787.250000,0.08275944,0.65956159,-1.52182992,0.04925684,-0.00484444,0.00479723
3474994787.265000,0.07389090,0.64994939,-1.50408003,0.04941997,-0.00481252,0.00459838
3474994787.296000,0.06576446,0.66527188,-1.53842948,0.04953067,-0.00493858,0.00482688
3474994787.312000,0.06237744,0.65931670,-1.64193428,0.04951509,-0.00535259,0.00527150
3474994787.328000,0.07367584,0.67413178,-1.52806538,0.04979215,-0.00479734,0.00455957
3474994787.343000,0.07049824,0.66840593,-1.61508291,0.04969616,-0.00526855,0.00512359
3474994787.375000,0.04407026,0.66787786,-1.56331285,0.04970225,-0.00474161,0.00454652
3474994787.390000,0.04491878,0.67899020,-1.64887655,0.04992296,-0.00523783,0.00507417
3474994787.406000,0.05685995,0.66592552,-1.56209535,0.05001521,-0.00514040,0.00469574
3474994787.437000,0.06037687,0.66257550,-1.50240241,0.04960919,-0.00482950,0.00428193
3474994787.453000,0.06235703,0.64387864,-1.53216160,0.04932949,-0.00502569,0.00517446
3474994787.468000,0.04519110,0.63891202,-1.54858078,0.04968336,-0.00482105,0.00501186
3474994787.484000,0.03236588,0.67141803,-1.62380562,0.05009949,-0.00498773,0.00507740
3474994787.515000,0.04891616,0.66622512,-1.59713918,0.05007802,-0.00512530,0.00492433
3474994787.531000,0.02284356,0.68086396,-1.57155730,0.04995696,-0.00475189,0.00457997
3474994787.546000,0.01051787,0.68382951,-1.62296948,0.05019979,-0.00479066,0.00476403
3474994787.578000,0.01097991,0.71345952,-1.65598041,0.05076808,-0.00498324,0.00511224
3474994787.593000,0.01080291,0.72173329,-1.63703795,0.05151081,-0.00457701,0.00496526
3474994787.609000,0.01532592,0.68907455,-1.58863773,0.05083672,-0.00419662,0.00490008
3474994787.625000,0.00663354,0.68557180,-1.59834142,0.05021900,-0.00447164,0.00485296
3474994787.656000,0.00188980,0.71186577,-1.60453078,0.05077981,-0.00431468,0.00466106
3474994787.671000,-0.02309833,0.74247563,-1.64673528,0.05133082,-0.00448689,0.00500153
3474994787.687000,0.00221592,0.72678903,-1.62948392,0.05114274,-0.00446002,0.00489133
3474994787.718000,0.01527328,0.70010366,-1.62380941,0.05018085,-0.00454397,0.00497155
3474994787.734000,0.03252481,0.66656044,-1.69107555,0.05053070,-0.00507518,0.00514085
3474994787.750000,0.01147851,0.73312293,-1.71598753,0.05083745,-0.00503484,0.00538188
3474994787.765000,0.01979629,0.70378335,-1.72422828,0.05083366,-0.00515258,0.00525555
3474994787.796000,-0.00196726,0.72101227,-1.65616023,0.05066310,-0.00487135,0.00499569
3474994787.812000,0.02377168,0.73116966,-1.71428231,0.05099305,-0.00542433,0.00529637
3474994787.828000,0.01469973,0.73051330,-1.67093420,0.05108497,-0.00509706,0.00495350
3474994787.843000,0.01074932,0.74183419,-1.68866654,0.05109896,-0.00472198,0.00500072
3474994787.875000,0.01478340,0.73924072,-1.66231098,0.05125154,-0.00475383,0.00492480
3474994787.890000,-0.02129534,0.71576334,-1.81240404,0.05085911,-0.00530358,0.00589833
3474994787.906000,-0.01831360,0.70555233,-1.64862639,0.05109068,-0.00439440,0.00511543
3474994787.937000,-0.03075628,0.73380641,-1.69175506,0.05097758,-0.00468053,0.00538117
3474994787.953000,-0.01432096,0.71481199,-1.72408643,0.05106322,-0.00515067,0.00520791
3474994787.968000,-0.00239309,0.74574029,-1.70391101,0.05152261,-0.00513481,0.00494417
3474994787.984000,-0.01337075,0.71545092,-1.81074282,0.05103425,-0.00535960,0.00566268
3474994788.015000,-0.00159862,0.71653362,-1.74114886,0.05092515,-0.00506237,0.00517311
3474994788.031000,0.00260661,0.69794363,-1.61463778,0.05064277,-0.00452959,0.00500580
3474994788.046000,0.03205287,0.65683782,-1.62183258,0.05071096,-0.00511885,0.00494976
3474994788.078000,0.01993155,0.68474363,-1.73266751,0.05098763,-0.00534959,0.00532295
3474994788.093000,0.01134826,0.70883126,-1.70676307,0.05111889,-0.00512788,0.00529510
3474994788.109000,-0.00121001,0.71099361,-1.71706477,0.05071985,-0.00478388,0.00526175
3474994788.125000,-0.01451350,0.70961543,-1.72459474,0.05077802,-0.00500373,0.00505452
3474994788.156000,-0.02639690,0.73906840,-1.89586755,0.05071360,-0.00572845,0.00564535
3474994788.171000,0.00264655,0.72837093,-1.73156524,0.05128023,-0.00504424,0.00521619
3474994788.296000,-0.01486327,0.73830472,-1.69742378,0.05112311,-0.00484447,0.00494900
3474994788.312000,-0.01816346,0.73167381,-1.76639059,0.05143987,-0.00506339,0.00540121
3474994788.312000,-0.00963604,0.71602219,-1.72517104,0.05099940,-0.00475680,0.00529776
3474994788.312000,0.00727504,0.73109372,-1.80044917,0.05112196,-0.00518163,0.00540242
3474994788.328000,0.00245801,0.74235588,-1.74792913,0.05140560,-0.00483898,0.00510344
3474994788.328000,0.01037598,0.71773228,-1.71361003,0.05113128,-0.00485811,0.00479155
3474994788.328000,0.01169281,0.71001472,-1.76769229,0.05069466,-0.00547861,0.00551652
3474994788.343000,-0.00923325,0.73237014,-1.76069579,0.05046237,-0.00525983,0.00564119
3474994788.359000,0.00244456,0.72324276,-1.76586785,0.05106963,-0.00494095,0.00505656
3474994788.375000,0.00298302,0.74367462,-1.82534200,0.05130228,-0.00528508,0.00543641
3474994788.390000,-0.00094189,0.72137522,-1.75153078,0.05063127,-0.00498307,0.00545153
3474994788.406000,-0.00028696,0.72821557,-1.87908693,0.05088493,-0.00571457,0.00592705
3474994788.437000,0.02037104,0.72892579,-1.78282406,0.05143472,-0.00549164,0.00567400
3474994788.453000,0.00677448,0.74004712,-1.72325830,0.05106510,-0.00488505,0.00514770
3474994788.468000,-0.00974266,0.75651796,-1.79204257,0.05108118,-0.00528194,0.00548110
3474994788.484000,-0.02757735,0.76026892,-1.73994702,0.05121497,-0.00468021,0.00494790
3474994788.515000,-0.00900712,0.74666824,-1.86158161,0.05105484,-0.00524325,0.00574526
3474994788.531000,0.00346797,0.70925465,-1.79377321,0.05084364,-0.00511346,0.00551824
3474994788.546000,-0.00094639,0.73155333,-1.78472371,0.05087241,-0.00517076,0.00552193
3474994788.578000,0.01129068,0.72741325,-1.73178610,0.05128309,-0.00482581,0.00522362
3474994788.593000,-0.02211688,0.77253607,-1.80842332,0.05178453,-0.00482553,0.00556461
3474994788.609000,-0.04762063,0.76831155,-1.80821404,0.05213534,-0.00475053,0.00551695
3474994788.625000,-0.05512990,0.74488892,-1.83740290,0.05149345,-0.00485691,0.00589914
3474994788.656000,-0.03509779,0.76851166,-1.69807338,0.05186245,-0.00408642,0.00527859
3474994788.671000,-0.04665989,0.78278431,-1.82592343,0.05249221,-0.00471589,0.00598843
3474994788.687000,-0.03006589,0.77740315,-1.81619396,0.05254815,-0.00480229,0.00583373
3474994788.718000,-0.03034074,0.77753102,-1.82437875,0.05246807,-0.00484504,0.00571407
3474994788.734000,-0.03053357,0.77218485,-1.79068110,0.05227163,-0.00465172,0.00556611
3474994788.750000,-0.04320739,0.76024646,-1.79156867,0.05215721,-0.00454754,0.00552343
3474994788.765000,-0.01767645,0.75987895,-1.73982503,0.05218290,-0.00477074,0.00565033
