0,-1.69126,6.40161,-18.3792,2.82721,1.29739,-0.0155933,-0.744579,0.0667538,0.0719716
1,-0.65288,6.45251,-18.2361,2.80854,1.1947,0.204671,-0.74451,0.0667501,0.0710299
2,-1.01889,6.54062,-18.1591,2.80112,1.21989,0.137354,-0.744543,0.0657457,0.0710294
3,-0.989691,6.51868,-18.1755,2.8015,1.21873,0.139593,-0.744542,0.0657455,0.0710283
4,-2.13379,6.48876,-18.2922,2.82005,1.32926,-0.106513,-0.744563,0.0657376,0.0719707
5,-2.02584,6.40528,-18.4513,2.84129,1.33327,-0.0939385,-0.744497,0.0667509,0.0719703
6,-2.07037,6.41677,-18.4446,2.84148,1.33645,-0.0988847,-0.744497,0.0667509,0.0719703
7,-2.17904,6.26852,-18.6947,2.87441,1.3686,-0.124435,-0.745481,0.0667874,0.0720264
8,-2.08035,6.12575,-18.932,2.90597,1.38116,-0.113278,-0.746502,0.0667928,0.072025
9,-2.03477,6.00063,-19.0777,2.9268,1.39131,-0.105327,-0.747512,0.0667751,0.0720288
10,-2.04557,5.87083,-19.3779,2.96902,1.41852,-0.113287,-0.748451,0.0667658,0.0720189
11,-2.27733,5.80198,-19.4751,2.98516,1.44909,-0.167443,-0.748857,0.0667412,0.0720299
12,-1.30616,5.75366,-19.4562,2.97651,1.35947,0.0331617,-0.748842,0.0667543,0.0710286
13,-1.35622,5.90415,-19.2152,2.94292,1.3434,0.0299361,-0.74784,0.0667405,0.0709733
14,-1.76516,5.90994,-19.1962,2.94117,1.37359,-0.0222961,-0.747804,0.0666906,0.0709142
15,-2.60087,5.88683,-19.3615,2.96776,1.46791,-0.234148,-0.747958,0.0667718,0.0719792
16,-2.71097,6.00227,-19.1614,2.94097,1.46051,-0.250115,-0.74788,0.0657535,0.0719729
17,-2.81492,6.09799,-19.0197,2.92348,1.45762,-0.265511,-0.747973,0.0647772,0.071993
18,-2.86738,6.23092,-18.8624,2.90477,1.44845,-0.267997,-0.747914,0.0637693,0.0719703
19,-2.98763,6.30559,-18.6334,2.87351,1.43923,-0.285924,-0.747907,0.0627637,0.0719711
20,-3.01642,6.36688,-18.6241,2.87414,1.4404,-0.289158,-0.747917,0.0623959,0.0719702
21,-3.239,6.2232,-18.8574,2.90784,1.48239,-0.339708,-0.748838,0.0624216,0.0720304
22,-3.32332,5.81656,-19.3093,2.93441,1.52289,-0.381732,-0.748767,0.0625028,0.0719325
23,-2.47514,6.15478,-18.8725,2.90766,1.41702,-0.184464,-0.748843,0.0624426,0.0710281
24,-2.43114,6.07695,-19.0526,2.93316,1.42884,-0.176965,-0.748822,0.0634088,0.071019
25,-2.38447,6.08963,-19.0467,2.93377,1.42449,-0.169868,-0.748821,0.0634085,0.071018
