0,8.5048,-0.422404,-51.7034,6.35708,2.95502,1.42727,-0.74283,-2.98002e-006,0.200693,1.56979,-3.13985,-3.13967
0,8.76089,-0.315304,-52.1788,6.43845,2.96653,1.47062,-0.74283,0.000934813,0.2007,1.5698,-3.13865,-3.14002
0,9.11933,-0.22636,-52.9096,6.5514,2.98799,1.52778,-0.742828,0.00196053,0.2007,1.5698,-3.13734,-3.14053
0,9.50507,-0.131579,-53.7063,6.67455,3.01179,1.58911,-0.742825,0.00299534,0.200701,1.5698,-3.13602,-3.14107
0,9.8665,-0.0324116,-54.4463,6.79057,3.03348,1.64744,-0.74282,0.00394413,0.200701,1.5698,-3.13482,-3.14158
0,10.1671,0.176339,-54.7717,6.8701,3.03022,1.70185,-0.742821,0.00502738,0.200709,1.56982,-3.13341,3.14126
0,8.08297,1.06231,-46.9804,5.98616,2.64296,1.43259,-0.742873,0.00501658,0.201684,1.57099,-3.13343,3.14126
0,7.72513,0.942216,-46.3531,5.88085,2.62887,1.3744,-0.742899,0.00404513,0.201702,1.57104,-3.13467,-3.14151
0,7.37853,0.836508,-45.7044,5.77531,2.61215,1.3183,-0.742912,0.00306323,0.201712,1.57106,-3.13592,-3.14104
0,6.97521,0.760916,-44.8912,5.65263,2.58814,1.25561,-0.742922,0.00201841,0.201718,1.57107,-3.13724,-3.14048
0,6.66701,0.664543,-44.285,5.55438,2.57126,1.20572,-0.742919,0.000997594,0.201706,1.57105,-3.13854,-3.13997
0,6.3465,0.555998,-43.7099,5.4593,2.55765,1.15332,-0.742917,-2.74651e-005,0.201704,1.57104,-3.13985,-3.1395
0,4.20805,1.49944,-35.8092,4.56849,2.16474,0.880063,-0.742855,-1.42874e-005,0.202693,1.57209,-3.13984,-3.13952
0,4.441,1.61973,-36.1133,4.63012,2.16605,0.91995,-0.742906,0.000926159,0.202701,1.57217,-3.13864,-3.13999
0,4.71918,1.72391,-36.5922,4.71279,2.17663,0.966011,-0.742915,0.00195803,0.202698,1.57218,-3.13733,-3.14053
0,5.04557,1.82908,-37.2594,4.82024,2.19704,1.01923,-0.742921,0.0030006,0.202689,1.57219,-3.13601,-3.14107
0,5.35066,1.93173,-37.7968,4.91071,2.20961,1.06892,-0.742928,0.00394625,0.202689,1.5722,-3.13481,-3.14158
0,5.72897,2.05685,-38.3167,5.00484,2.21426,1.12911,-0.742916,0.00500179,0.202642,1.57214,-3.13343,3.14127
0,5.35224,1.91853,-37.8479,4.9158,2.21322,1.06856,-0.741871,0.00503218,0.202665,1.57073,-3.13341,3.14124
0,5.11698,1.76412,-37.5084,4.84345,2.20914,1.0259,-0.740885,0.00502673,0.202656,1.56936,-3.13343,3.14123
0,4.94153,1.58977,-37.4679,4.80781,2.22166,0.99189,-0.740894,0.00405232,0.202634,1.56934,-3.13468,-3.14153
0,4.71171,1.46022,-37.2096,4.75004,2.22317,0.952376,-0.740897,0.00303935,0.202622,1.56932,-3.13597,-3.14106
0,4.40142,1.37668,-36.6248,4.65646,2.20774,0.902721,-0.740911,0.00197823,0.202638,1.56935,-3.13733,-3.14051
0,4.1526,1.2883,-36.1556,4.57815,2.19553,0.861712,-0.740909,0.000961754,0.202621,1.56933,-3.13862,-3.13993
0,3.9815,1.17582,-35.8923,4.52381,2.19142,0.830557,-0.740913,-1.29188e-005,0.202632,1.56934,-3.13988,-3.13957
0,6.02052,0.218737,-43.6129,5.38808,2.58049,1.08891,-0.740828,-1.84342e-005,0.201675,1.56812,-3.13988,-3.13956
0,6.22915,0.309561,-43.969,5.45145,2.58805,1.12367,-0.740823,0.00092842,0.201711,1.56816,-3.13867,-3.14002
0,6.49471,0.402509,-44.4974,5.53783,2.60298,1.16788,-0.74082,0.0019548,0.201719,1.56817,-3.13737,-3.14055
0,6.92765,0.468904,-45.4848,5.68066,2.63668,1.23512,-0.740831,0.00299449,0.201688,1.56815,-3.13603,-3.14104
0,7.19161,0.555676,-45.9611,5.76024,2.64817,1.27821,-0.740823,0.00393731,0.201711,1.56817,-3.13484,-3.14158
0,7.38929,0.737179,-46.0602,5.80556,2.63726,1.31574,-0.740821,0.00498897,0.201705,1.56817,-3.13347,3.14127
0,9.66772,-0.245119,-54.5788,6.77081,3.06165,1.60891,-0.740866,0.00502744,0.200664,1.56704,-3.13341,3.14127
0,9.39277,-0.387539,-54.2022,6.69556,3.05935,1.56171,-0.740857,0.00404767,0.20065,1.567,-3.13467,-3.1415
0,9.09116,-0.500939,-53.6392,6.60077,3.04482,1.51148,-0.740856,0.00304428,0.200643,1.56698,-3.13596,-3.14104
0,8.75614,-0.573325,-52.8736,6.48572,3.01899,1.4581,-0.740856,0.0019951,0.200638,1.56697,-3.13729,-3.14049
0,8.40248,-0.645929,-52.1092,6.37177,2.99459,1.40244,-0.740855,0.00101248,0.200635,1.56696,-3.13854,-3.13994
0,8.1227,-0.727705,-51.533,6.28082,2.97793,1.35687,-0.740853,9.58413e-006,0.200632,1.56695,-3.13983,-3.13955
0,8.21006,-0.538063,-51.3129,6.28482,2.95317,1.37883,-0.741856,8.35415e-006,0.200685,1.5684,-3.13981,-3.13952
0,8.39431,-0.36613,-51.3406,6.31871,2.93799,1.41353,-0.742848,1.10274e-005,0.200689,1.56977,-3.13978,-3.13949
