0,8.13212,7.12544,-19.8416,3.12658,0.225422,1.71574,-0.684129,3.94032e-005,0.227019
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
4,6.27483,6.04065,-20.4168,3.20824,0.363581,1.26058,-0.684162,0.00396134,0.22703
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
0,8.13212,7.12544,-19.8416,3.12658,0.225422,1.71574,-0.684129,3.94032e-005,0.227019
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
4,6.27483,6.04065,-20.4168,3.20824,0.363581,1.26058,-0.684162,0.00396134,0.22703
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
0,8.13212,7.12544,-19.8416,3.12658,0.225422,1.71574,-0.684129,3.94032e-005,0.227019
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
4,6.27483,6.04065,-20.4168,3.20824,0.363581,1.26058,-0.684162,0.00396134,0.22703
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
0,8.13212,7.12544,-19.8416,3.12658,0.225422,1.71574,-0.684129,3.94032e-005,0.227019
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
4,6.27483,6.04065,-20.4168,3.20824,0.363581,1.26058,-0.684162,0.00396134,0.22703
3,6.62364,6.27672,-20.3128,3.1977,0.337529,1.34746,-0.684165,0.00296467,0.227029
2,7.12009,6.55645,-20.1742,3.17749,0.300894,1.46632,-0.684168,0.0019602,0.227029
1,7.60485,6.82905,-20.0549,3.15779,0.267562,1.58544,-0.68417,0.00103441,0.22703
0,8.13212,7.12544,-19.8416,3.12658,0.225422,1.71574,-0.684129,3.94032e-005,0.227019
