0,-2.22281,6.31739,-18.5839,2.91769,1.36126,-0.160582,-0.744571,0.0667315,0.0719716
1,-1.12051,6.334,-18.5309,2.909,1.26075,0.0702291,-0.744481,0.0667986,0.0710279
2,-1.04847,6.14667,-18.7457,2.93372,1.27403,0.0723794,-0.744458,0.0677562,0.0710197
3,-1.00741,5.88049,-19.056,2.96584,1.29653,0.0636734,-0.744457,0.0687634,0.0710197
4,-1.01184,5.60457,-19.3681,2.99869,1.32493,0.046894,-0.744448,0.069775,0.0710197
5,-1.29306,5.29541,-19.8114,3.05092,1.38749,-0.032455,-0.744457,0.0707674,0.0710196
6,-1.58362,4.92242,-20.2196,3.09479,1.4501,-0.123165,-0.74448,0.0717677,0.0710259
7,-1.62829,4.5646,-20.6615,3.14225,1.4934,-0.165998,-0.74444,0.0727432,0.0710184
8,-1.86403,4.13502,-21.1669,3.19698,1.55814,-0.237913,-0.744511,0.07378,0.0710259
9,-1.90835,3.71142,-21.6702,3.24869,1.60619,-0.281711,-0.744494,0.0747636,0.0710296
10,-2.22026,3.20295,-22.2186,3.30516,1.68206,-0.379427,-0.744483,0.0757771,0.0710285
11,-2.24922,2.67396,-22.8009,3.36314,1.73582,-0.429958,-0.744484,0.0767689,0.0710295
12,-2.39682,3.00893,-22.3647,3.31074,1.71215,-0.438434,-0.743574,0.0767335,0.0709705
13,-2.53966,3.49814,-21.882,3.26731,1.68188,-0.430137,-0.743594,0.0757581,0.0709815
14,-2.47184,3.94827,-21.3829,3.21468,1.63102,-0.386971,-0.743564,0.0747714,0.0709716
15,-2.48413,4.35252,-20.9167,3.16558,1.59176,-0.360663,-0.743584,0.0737767,0.0709826
16,-2.43521,4.73183,-20.498,3.12218,1.54902,-0.324622,-0.743572,0.072773,0.0709698
17,-2.46161,5.081,-20.1159,3.08332,1.51731,-0.303485,-0.74358,0.0717678,0.0709749
18,-2.4997,5.39503,-19.7682,3.04707,1.49013,-0.288604,-0.743568,0.0707838,0.0709707
19,-2.49966,5.65892,-19.4246,3.00841,1.45988,-0.274747,-0.74358,0.0697676,0.0709745
20,-2.62582,5.89488,-19.1713,2.97987,1.4474,-0.282471,-0.743587,0.0687689,0.0709825
21,-2.58587,6.17851,-18.8495,2.94727,1.41533,-0.256878,-0.743578,0.0677723,0.0709707
22,-2.60253,6.4106,-18.6041,2.92047,1.39367,-0.244238,-0.743567,0.0667667,0.0709701
23,-2.55846,6.64816,-18.3152,2.88476,1.36249,-0.221283,-0.742499,0.0667392,0.0709721
24,-2.51679,6.8005,-18.096,2.8559,1.33824,-0.207935,-0.741549,0.0667522,0.0709701
25,-2.56113,6.95012,-17.9193,2.83319,1.32411,-0.206981,-0.740547,0.0667642,0.0709721
26,-2.63646,7.14645,-17.7217,2.80944,1.31039,-0.213538,-0.73954,0.0667394,0.0709738
27,-2.68297,6.92808,-17.8771,2.82463,1.3298,-0.23786,-0.739496,0.0677622,0.0710296
28,-2.58774,6.76959,-18.1464,2.85667,1.34501,-0.225712,-0.739456,0.068763,0.0710203
29,-2.43096,6.55636,-18.3591,2.8786,1.35116,-0.213091,-0.739489,0.0697736,0.0710264
30,-2.40035,6.3593,-18.6046,2.90674,1.37122,-0.21565,-0.739455,0.0707695,0.0710192
31,-2.26824,6.12283,-18.835,2.93101,1.38087,-0.206873,-0.739539,0.0717775,0.071028
32,-2.24724,5.86377,-19.2004,2.96928,1.41072,-0.21692,-0.739488,0.0727638,0.0710294
33,-2.16781,5.5979,-19.4266,2.99293,1.42457,-0.21879,-0.739513,0.0737687,0.0710278
34,-2.14474,5.28621,-19.7626,3.02482,1.45275,-0.23373,-0.739484,0.0747648,0.0710304
35,-2.15838,4.96888,-20.1356,3.06482,1.48593,-0.259218,-0.739483,0.0757659,0.0710308
36,-2.15133,4.61563,-20.49,3.09832,1.51657,-0.282214,-0.739451,0.0767616,0.07102
