0,2.23502,2.04751,-19.8863,2.9124,-1.86901,0.35188,-0.700395,0.00123482,0.13391
1,2.21143,2.00109,-19.8441,2.90125,-1.86353,0.349872,-0.700383,0.00222052,0.1339
2,2.20454,1.9622,-19.8214,2.89363,-1.86074,0.349053,-0.700391,0.00320024,0.133908
3,2.18838,1.92776,-19.8342,2.89003,-1.86019,0.34668,-0.700392,0.00420045,0.133911
4,2.19597,1.88918,-19.7971,2.88042,-1.85808,0.347813,-0.700391,0.00520002,0.133915
5,2.16276,1.84963,-19.7933,2.87466,-1.85425,0.343724,-0.700368,0.00620618,0.1339
6,2.15028,1.8573,-19.7458,2.86999,-1.84835,0.341727,-0.70042,0.00624467,0.132905
7,2.17225,1.84899,-19.7959,2.87555,-1.85335,0.345335,-0.700379,0.00620031,0.131947
8,2.18035,1.85625,-19.8675,2.88509,-1.85893,0.346556,-0.700402,0.00620071,0.130939
9,2.19742,1.88763,-19.7713,2.87746,-1.85284,0.347819,-0.70039,0.0062019,0.129947
10,2.20892,1.88642,-19.868,2.88944,-1.86037,0.350062,-0.700392,0.00620031,0.128945
11,2.2186,1.88849,-19.8644,2.89016,-1.86011,0.351877,-0.700412,0.00620076,0.127932
12,2.24326,1.90814,-19.9216,2.8995,-1.86649,0.354797,-0.700404,0.00620061,0.126951
13,2.24701,1.90685,-19.9613,2.90469,-1.8689,0.356219,-0.700415,0.00623247,0.125901
14,2.25917,1.92398,-20.0095,2.91272,-1.87339,0.357785,-0.700396,0.00620207,0.124948
15,2.27359,1.91526,-19.9985,2.91134,-1.87352,0.361395,-0.700383,0.00621404,0.12396
16,2.2937,1.93414,-20.0209,2.91793,-1.87778,0.365874,-0.700392,0.00523514,0.12396
17,2.31874,1.99471,-20.0543,2.92826,-1.88341,0.367553,-0.700382,0.00423207,0.12396
18,2.34709,2.03755,-20.0862,2.93777,-1.88914,0.370848,-0.700381,0.00325338,0.123959
19,2.36098,2.08025,-20.0976,2.94479,-1.8915,0.372353,-0.70038,0.00224234,0.123959
20,2.36877,2.11728,-20.1595,2.95752,-1.89716,0.373312,-0.700385,0.00123799,0.123959
21,2.39076,2.15993,-20.128,2.95964,-1.89698,0.375753,-0.700376,0.00024453,0.123958
22,2.40296,2.21888,-20.1283,2.96656,-1.89861,0.37577,-0.700377,-0.0007479,0.123958
23,2.41978,2.26333,-20.2284,2.9847,-1.90773,0.377172,-0.700383,-0.00176315,0.12396
24,2.42547,2.30206,-20.1963,2.9866,-1.90571,0.378214,-0.700373,-0.00276269,0.123959
25,2.44602,2.36755,-20.2312,2.99843,-1.91065,0.378759,-0.700368,-0.00375475,0.123957
26,2.44508,2.35438,-20.2136,2.99462,-1.90994,0.37906,-0.70042,-0.00375001,0.124905
27,2.43408,2.34378,-20.1322,2.98314,-1.90401,0.377729,-0.70042,-0.00374589,0.125913
28,2.42195,2.33905,-20.142,2.98321,-1.90461,0.375918,-0.70042,-0.00374631,0.126931
29,2.41142,2.32557,-20.123,2.9786,-1.90267,0.374683,-0.700405,-0.00374017,0.127912
30,2.4028,2.30225,-20.1135,2.97441,-1.90184,0.374125,-0.700375,-0.00374103,0.128927
31,2.3731,2.30032,-20.059,2.96699,-1.89561,0.369894,-0.700389,-0.00374029,0.129917
32,2.35305,2.28102,-20.0189,2.9593,-1.8912,0.36709,-0.700366,-0.00376973,0.13096
33,2.34774,2.26091,-20.0323,2.9582,-1.89244,0.367054,-0.700384,-0.00374042,0.131921
34,2.33873,2.26922,-19.9693,2.95085,-1.88733,0.364678,-0.700368,-0.00374066,0.132927
35,2.30708,2.2496,-19.9557,2.94651,-1.88399,0.360952,-0.700389,-0.00375414,0.133901
36,2.28979,2.21115,-19.9495,2.94126,-1.88046,0.358405,-0.700387,-0.00274931,0.133903
37,2.26391,2.1643,-19.9241,2.93197,-1.87557,0.355467,-0.700401,-0.00179946,0.133916
38,2.23244,2.11746,-19.8883,2.92178,-1.86924,0.351883,-0.700388,-0.000799882,0.133907
39,2.21849,2.07631,-19.9092,2.91915,-1.86891,0.350399,-0.700381,0.000205518,0.1339
40,2.2032,2.03876,-19.8287,2.90388,-1.86131,0.348433,-0.700381,0.00122791,0.1339
