0,7.51703,6.47666,-20.0857,3.10593,0.294883,1.57169,-0.684195,-3.65972e-005,0.226971
1,6.9801,6.19449,-20.2376,3.1331,0.332073,1.43966,-0.6842,0.00101381,0.226978
2,6.55393,5.95332,-20.3591,3.14942,0.364279,1.33772,-0.6842,0.00199436,0.226975
3,6.21191,5.73831,-20.3999,3.15311,0.38573,1.25408,-0.684186,0.00303978,0.226992
4,5.86248,5.52584,-20.4568,3.15964,0.40838,1.16918,-0.684198,0.00396086,0.227008
5,5.49316,5.30382,-20.5332,3.16925,0.433006,1.07925,-0.684194,0.00496007,0.227011
6,5.4166,5.28939,-20.6426,3.19369,0.445559,1.06055,-0.684151,0.00496172,0.226474
7,5.32323,5.25593,-20.7767,3.22135,0.460094,1.03566,-0.684147,0.00496007,0.225995
8,5.20286,5.20375,-20.863,3.24201,0.472648,1.0052,-0.684146,0.00496037,0.225501
9,5.07423,5.18993,-21.0226,3.2783,0.490167,0.974111,-0.684157,0.00496045,0.224989
10,4.96829,5.16044,-21.1214,3.30231,0.503301,0.947707,-0.684146,0.00496072,0.224497
11,4.49836,4.89263,-21.3017,3.32936,0.53855,0.833159,-0.684694,0.0049948,0.22447
12,4.15125,4.69196,-21.4126,3.34603,0.561611,0.748157,-0.685151,0.00496002,0.224483
13,4.75151,5.06898,-21.2363,3.3208,0.518801,0.896882,-0.68512,0.00399416,0.2245
14,5.32126,5.42024,-21.062,3.29689,0.476818,1.03606,-0.685122,0.00301343,0.224486
15,5.81236,5.71174,-20.9236,3.27774,0.440212,1.1555,-0.68512,0.00197394,0.22448
16,6.13537,5.90403,-20.8886,3.27248,0.420312,1.23431,-0.685121,0.00100599,0.224476
17,6.44559,6.09199,-20.8282,3.26626,0.398271,1.30899,-0.685121,3.69256e-005,0.224483
18,6.58352,6.12329,-20.6991,3.23681,0.3817,1.3419,-0.685121,2.81036e-006,0.225021
19,6.69735,6.14225,-20.5908,3.21031,0.368241,1.36917,-0.685121,3.1743e-006,0.225521
20,6.81463,6.17614,-20.4923,3.18564,0.355754,1.39912,-0.685129,2.25906e-007,0.22603
21,6.8835,6.19799,-20.4025,3.16467,0.346663,1.4181,-0.68513,3.93137e-005,0.226497
22,7.02304,6.21867,-20.2561,3.13186,0.329225,1.4508,-0.68512,4.79484e-006,0.227017
23,7.31525,6.39293,-20.1475,3.11594,0.308433,1.52478,-0.684697,3.96285e-005,0.226999
