0,1.29727,0.479512,-21.3975,2.88033,-1.87019,0.208439,-0.713334,-0.000338822,0.132537
1,1.30491,0.499494,-21.3809,2.87777,-1.87011,0.205591,-0.713341,0.000663504,0.132541
2,1.29009,0.432199,-21.3522,2.86748,-1.86632,0.206224,-0.713346,0.00162019,0.132539
3,1.27527,0.425154,-21.3637,2.8669,-1.86589,0.203019,-0.713343,0.0026203,0.132539
4,1.27288,0.412752,-21.2603,2.85206,-1.85867,0.201863,-0.713338,0.00362061,0.132539
5,1.27414,0.399109,-21.2674,2.85022,-1.85982,0.201521,-0.713334,0.00462056,0.13254
6,1.24808,0.36327,-21.3448,2.85383,-1.8641,0.19866,-0.713328,0.00562089,0.132542
7,1.27189,0.35679,-21.3133,2.84824,-1.86489,0.20056,-0.713321,0.00662038,0.132545
8,1.25957,0.339438,-21.2669,2.83969,-1.86061,0.198654,-0.713318,0.00762031,0.132553
9,1.26056,0.329507,-21.2585,2.8361,-1.86114,0.197942,-0.71331,0.00862068,0.132556
10,1.26373,0.314901,-21.3038,2.83869,-1.86551,0.197626,-0.713309,0.00962035,0.132569
11,1.25157,0.30227,-21.2319,2.82871,-1.85978,0.196611,-0.713348,0.00963329,0.133538
12,1.22817,0.310992,-21.1829,2.82335,-1.8546,0.19205,-0.71335,0.00963396,0.134534
13,1.22336,0.290429,-21.1848,2.82088,-1.85489,0.191982,-0.71335,0.00963453,0.135548
14,1.20393,0.290169,-21.1879,2.82096,-1.85418,0.188667,-0.713306,0.00964824,0.136526
15,1.21612,0.277375,-21.1813,2.8186,-1.85554,0.189943,-0.713342,0.00962033,0.137546
16,1.18615,0.272876,-21.1553,2.81451,-1.85143,0.185596,-0.713318,0.00962013,0.13854
17,1.16238,0.262389,-21.1832,2.81659,-1.85188,0.182094,-0.713297,0.0096209,0.139531
18,1.17055,0.275076,-21.1074,2.80866,-1.84742,0.181146,-0.713297,0.00963894,0.140574
19,1.14592,0.255183,-21.1623,2.81304,-1.84977,0.178619,-0.713292,0.00962144,0.141566
20,1.13213,0.236378,-21.1452,2.80841,-1.84775,0.177229,-0.7133,0.00962051,0.142525
