0,2.21668,1.60926,-20.9575,2.99387,-1.96972,0.384665,-0.700366,0.00120791,0.133959
1,2.25339,1.60992,-20.9543,2.994,-1.97557,0.392601,-0.699381,0.00125934,0.133949
2,2.26183,1.59494,-21.018,3.00081,-1.98486,0.398895,-0.698405,0.00124569,0.133942
3,2.35851,1.65727,-21.0099,3.00563,-1.99724,0.412426,-0.697362,0.00120974,0.133957
4,2.44557,1.71235,-20.974,3.0077,-2.00699,0.425987,-0.69636,0.00123353,0.133909
5,2.52417,1.73212,-21.1333,3.02826,-2.0303,0.4384,-0.695399,0.00125965,0.133931
6,2.57419,1.75219,-21.0648,3.02258,-2.03311,0.448614,-0.694379,0.00125981,0.133947
7,2.66251,1.75934,-21.1491,3.03347,-2.05245,0.465412,-0.693374,0.0012594,0.133938
8,2.71647,1.77836,-21.165,3.0374,-2.06232,0.476382,-0.69238,0.00125911,0.133946
9,2.79843,1.80077,-21.2068,3.04497,-2.07772,0.492327,-0.691389,0.0012599,0.133913
10,2.87805,1.81255,-21.2683,3.05367,-2.09377,0.50778,-0.69038,0.00125974,0.13394
11,2.8333,1.8044,-21.2681,3.05261,-2.0875,0.499489,-0.691378,0.00125971,0.133927
12,2.76502,1.78323,-21.2218,3.04517,-2.07378,0.486597,-0.69242,0.00122991,0.133905
13,2.6805,1.75653,-21.1876,3.03793,-2.05848,0.470729,-0.693416,0.0012275,0.133901
14,2.62953,1.72821,-21.1542,3.03112,-2.04757,0.460777,-0.694361,0.00124982,0.133959
15,2.54447,1.6969,-21.2262,3.03611,-2.04165,0.447392,-0.695396,0.00125976,0.133925
16,2.48443,1.67714,-21.1184,3.0216,-2.02345,0.435832,-0.696393,0.00125515,0.1339
17,2.39938,1.65746,-21.0672,3.01328,-2.00746,0.42104,-0.697415,0.00125932,0.133917
18,2.33798,1.64635,-21.0635,3.01131,-1.99729,0.408052,-0.698381,0.00125981,0.133915
19,2.27685,1.63017,-21.0648,3.00947,-1.98806,0.396325,-0.699395,0.00125988,0.133913
20,2.21728,1.61854,-21.0244,3.00321,-1.97498,0.384281,-0.700414,0.00121411,0.133901
